ACC_X,ACC_Y,ACC_Z,DATE,UNIX_TIMESTAMP,norm,Line_Number
1.5688514709472656,1.8356189727783203,-0.1607733964920044,2023-10-20T12:15:56.860308Z,1697804156860,2.420049593734953,6146
0.9852266311645508,1.1382484436035156,-0.0577354133129119,2023-10-20T12:15:56.883392Z,1697804156883,1.5065239500492809,6147
0.4105978012084961,0.4748110771179199,-0.0031628236174583,2023-10-20T12:15:56.900568Z,1697804156900,0.6277309270414881,6148
-0.1175580024719238,-0.1374163627624511,-0.0060330331325531,2023-10-20T12:15:56.921322Z,1697804156921,0.1809407035159001,6149
-0.5742025375366211,-0.680243968963623,-0.0682992339134216,2023-10-20T12:15:56.941835Z,1697804156941,0.8928074802431023,6150
-0.9471583366394044,-1.129438877105713,-0.1825000047683715,2023-10-20T12:15:56.961647Z,1697804156961,1.4852768575332318,6151
-1.2392239570617676,-1.4654335975646973,-0.3334670066833496,2023-10-20T12:15:56.983222Z,1697804156983,1.9479147540828343,6152
-1.4563169479370115,-1.670907497406006,-0.5016504526138306,2023-10-20T12:15:57.002113Z,1697804157002,2.2725413295128067,6153
-1.5969843864440918,-1.7583036422729492,-0.6643766164779663,2023-10-20T12:15:57.022006Z,1697804157021,2.466452334325405,6154
-1.6519908905029297,-1.74973726272583,-0.7955794334411621,2023-10-20T12:15:57.042884Z,1697804157042,2.534482398003684,6155
-1.6316375732421875,-1.6843342781066897,-0.8772637844085693,2023-10-20T12:15:57.066368Z,1697804157066,2.503760147908677,6156
-1.549562931060791,-1.5802555084228516,-0.9026727676391602,2023-10-20T12:15:57.083548Z,1697804157083,2.3902240218556536,6157
-1.425621509552002,-1.4446001052856443,-0.8772785663604736,2023-10-20T12:15:57.103264Z,1697804157103,2.2110820508710463,6158
-1.2727761268615725,-1.2905611991882324,-0.8128170967102051,2023-10-20T12:15:57.123990Z,1697804157123,1.9864991594922263,6159
-1.100494384765625,-1.1236696243286133,-0.7186923027038574,2023-10-20T12:15:57.144201Z,1697804157144,1.7292310260648378,6160
-0.9171905517578124,-0.9470620155334472,-0.6048853397369385,2023-10-20T12:15:57.166132Z,1697804157166,1.4505348130013105,6161
-0.7301163673400879,-0.7633328437805176,-0.480715274810791,2023-10-20T12:15:57.184281Z,1697804157184,1.1605318245047624,6162
-0.5462021827697754,-0.5779004096984863,-0.3551971912384033,2023-10-20T12:15:57.204831Z,1697804157204,0.8709022635495882,6163
-0.3722348213195801,-0.3982958793640136,-0.2368977069854736,2023-10-20T12:15:57.225069Z,1697804157225,0.5944063368573286,6164
-0.2138624191284179,-0.2312836647033691,-0.1322064399719238,2023-10-20T12:15:57.245065Z,1697804157245,0.3416252488387377,6165
-0.0720348358154296,-0.0786066055297851,-0.0429415702819824,2023-10-20T12:15:57.266117Z,1697804157266,0.1149434402745697,6166
0.0544662475585937,0.0598106384277343,0.0310707092285156,2023-10-20T12:15:57.285631Z,1697804157285,0.0866560647860849,6167
